0.00109397
0.990475
0.993756
0.00718188
0.0579151
0.12832
0.00367322
0.170923
-87.068
1.65687
0.218903
0.25151
103.477
97.0918
0.00653847
1.84491e-05
0.978964
0.00125973
3.41167e-05
0.00431451
0.0154078
10.5348
0.00366842
0.99314
21.8451
19.3651
